trial_id,n_params,train_time_s,best_epoch,best_monitor,stopped_epoch,threshold,val_auc_roc,val_average_precision,val_accuracy,val_precision,val_recall,val_f1,embedding_dim,encoder_layers,dropout,tcn_hidden,disc_hidden,lr,batch_size,wae_regularization_term
146,94458,141.82438731193542,17,6.934843480587006,22.0,0.07647351827472448,1.0,1.0,0.9974279835390947,0.9965823650034177,1.0,0.9982882574460801,32,2,0.0,64,16,0.0001,32,10.0
28,98810,137.56385326385498,10,7.008057653903961,15.0,0.2921175602823496,1.0,1.0,0.9974279835390947,0.9965823650034177,1.0,0.9982882574460801,16,2,0.0,64,32,0.0001,64,10.0
60,98810,225.83801460266113,17,6.664758384227753,22.0,0.27173193730413914,0.9999985887426825,0.99999952990332,0.9974279835390947,0.9965823650034177,1.0,0.9982882574460801,16,2,0.1,64,32,0.0001,64,10.0
48,38426,106.92980933189392,12,7.0194836258888245,17.0,0.27685567550361156,0.9999943549707305,0.9999981234718023,0.9974279835390947,0.9972621492128679,0.9993141289437586,0.9982870846180198,16,2,0.1,32,32,0.0003,64,10.0
232,43258,72.09900236129761,8,6.614965200424194,13.0,0.32637644931674004,0.9999858874268263,0.9999953278538403,0.9974279835390947,0.9972621492128679,0.9993141289437586,0.9982870846180198,32,3,0.1,32,16,0.0003,64,10.0
1,27914,73.71198987960815,10,3.636306330561638,15.0,0.3912281356751919,0.9999689523390178,0.9999897439141054,0.9974279835390947,0.9972621492128679,0.9993141289437586,0.9982870846180198,16,2,0.0,32,16,0.0001,32,5.0
86,138474,72.57547998428345,1,6.815544903278351,6.0,0.43991921469569206,0.999870164326802,0.9999578247161145,0.9974279835390947,0.997943797121316,0.9986282578875172,0.9982859101816935,16,3,0.0,64,16,0.0003,32,10.0
21,88298,60.64747166633606,2,3.1634178906679153,7.0,0.22232439741492271,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,16,2,0.0,64,16,0.0003,32,5.0
189,105994,139.95598578453064,12,3.38995823264122,17.0,0.0438766204752028,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,2,0.1,64,32,0.0003,32,5.0
87,138474,267.2442045211792,17,3.435068428516388,22.0,0.07473926525563002,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,16,3,0.0,64,16,0.0003,64,5.0
175,41994,131.59327054023743,25,3.447997033596039,30.0,0.11797664500772953,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,2,0.1,32,32,0.0003,64,5.0
125,148986,116.29612183570862,8,3.4649422466754913,13.0,0.08113486226648092,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,16,3,0.1,64,32,0.0003,32,5.0
47,38426,166.17202734947205,22,3.476210981607437,27.0,0.10429120436310768,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,16,2,0.1,32,32,0.0003,64,5.0
17,88298,106.87395477294922,8,3.5021889358758926,13.0,0.1424820562824607,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,16,2,0.0,64,16,0.0001,32,5.0
79,51226,138.56445026397705,13,3.5177423655986786,18.0,0.19558484107255936,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,16,3,0.0,32,32,0.0003,64,5.0
211,144634,132.80368494987488,12,3.5632686018943787,17.0,0.21343651041388512,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,3,0.0,64,16,0.0001,64,5.0
193,43258,135.5242419242859,17,3.5769376903772354,22.0,0.16820666752755642,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,3,0.0,32,16,0.0001,32,5.0
218,156170,229.1363468170166,20,6.807962507009506,25.0,0.11664397735148668,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,3,0.0,64,32,0.0001,32,10.0
240,54794,103.84272313117981,13,6.828943967819214,18.0,0.2622201479971409,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,3,0.1,32,32,0.0003,64,10.0
90,148986,194.21703219413757,10,6.9368820786476135,15.0,0.22961891628801823,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,16,3,0.0,64,32,0.0001,32,10.0
200,43258,141.49635529518127,26,6.937947869300842,,0.07404070999473333,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,3,0.0,32,16,0.0003,64,10.0
220,156170,226.27983379364014,23,6.9402676820755005,28.0,0.15906586684286594,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,3,0.0,64,32,0.0001,64,10.0
96,148986,173.74091792106628,8,6.953199505805969,13.0,0.19028606824576855,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,16,3,0.0,64,32,0.0003,64,10.0
212,144634,226.08947157859802,24,6.954592227935791,29.0,0.08552022650837898,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,3,0.0,64,16,0.0001,64,10.0
18,88298,138.1611258983612,12,6.990055561065674,17.0,0.11250036209821701,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,16,2,0.0,64,16,0.0001,32,10.0
194,43258,97.19104528427124,11,7.0704106092453,16.0,0.2886275500059128,1.0,1.0,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,3,0.0,32,16,0.0001,32,10.0
148,94458,68.40801215171814,8,6.983329594135284,13.0,0.2947304677218199,0.9999985887426825,0.99999952990332,0.9969135802469136,0.9959016393442623,1.0,0.997946611909651,32,2,0.0,64,16,0.0001,64,10.0
119,138474,76.49339580535889,4,3.474054127931595,9.0,0.32155919820070267,0.9999929437134132,0.999997655943075,0.9969135802469136,0.9965800273597811,0.9993141289437586,0.9979452054794521,16,3,0.1,64,16,0.0003,64,5.0
213,144634,53.508442401885986,1,3.5248229652643204,6.0,0.4178660921752453,0.9998856881572932,0.9999632613070926,0.9969135802469136,0.9965800273597811,0.9993141289437586,0.9979452054794521,32,3,0.0,64,16,0.0003,32,5.0
196,43258,90.31208086013794,14,7.059115707874298,19.0,0.39939427748322487,0.9998475842097241,0.9999510395741873,0.9969135802469136,0.9972602739726028,0.9986282578875172,0.997943797121316,32,3,0.0,32,16,0.0001,64,10.0
152,94458,36.85527229309082,2,6.821930408477783,7.0,0.3946497142314911,0.9999096795316884,0.999970465525863,0.9969135802469136,0.9986263736263736,0.9972565157750343,0.9979409746053535,32,2,0.0,64,16,0.0003,64,10.0
209,144634,88.97529792785645,5,3.1752823144197464,10.0,0.248848345130682,1.0,1.0,0.9963991769547325,0.995221843003413,1.0,0.9976052001368457,32,3,0.0,64,16,0.0001,32,5.0
249,156170,224.24660539627075,17,3.3894281834363937,22.0,0.11529862880706787,1.0,1.0,0.9963991769547325,0.995221843003413,1.0,0.9976052001368457,32,3,0.1,64,32,0.0001,32,5.0
245,144634,198.4500503540039,15,3.411833718419075,20.0,0.044748082756996155,1.0,1.0,0.9963991769547325,0.995221843003413,1.0,0.9976052001368457,32,3,0.1,64,16,0.0003,32,5.0
109,51226,154.210351228714,16,3.420219510793686,21.0,0.09748432412743568,1.0,1.0,0.9963991769547325,0.995221843003413,1.0,0.9976052001368457,16,3,0.1,32,32,0.0003,32,5.0
85,138474,259.0141806602478,16,3.475527510046959,21.0,0.023226813413202763,1.0,1.0,0.9963991769547325,0.995221843003413,1.0,0.9976052001368457,16,3,0.0,64,16,0.0003,32,5.0
177,94458,208.94437289237976,24,3.476323813199997,29.0,0.04108609817922115,1.0,1.0,0.9963991769547325,0.995221843003413,1.0,0.9976052001368457,32,2,0.1,64,16,0.0001,32,5.0
255,156170,117.3761932849884,8,3.4936148524284363,13.0,0.11930897552520037,1.0,1.0,0.9963991769547325,0.995221843003413,1.0,0.9976052001368457,32,3,0.1,64,32,0.0003,64,5.0
83,138474,310.494882106781,21,3.5330653190612793,26.0,0.1322488496080041,1.0,1.0,0.9963991769547325,0.995221843003413,1.0,0.9976052001368457,16,3,0.0,64,16,0.0001,64,5.0
78,51226,151.93608403205872,15,6.600273162126541,20.0,0.12284249532967806,1.0,1.0,0.9963991769547325,0.995221843003413,1.0,0.9976052001368457,16,3,0.0,32,32,0.0003,32,10.0
